"V1" "V2" "V3"
"1" -0.955017206379959 -0.247243214453778 -0.0880124470840022
"2" -0.912666934956877 -0.104899769696899 0.119211325457352
"3" -0.983683993593224 -0.210273877976458 -0.179990013714855
"4" -0.960916167245936 0.253063004875843 -0.0317672525203847
"5" -0.987432949793932 0.255208831181371 -0.122140767685153
"6" -0.943385768408981 -0.0523091752606505 0.0442818859203268
"7" -0.924091296136734 0.0363061732031608 0.110581331511256
"8" -0.991848971185296 0.234867703287295 -0.122094086212206
"9" -0.95765385891753 0.0838627361058825 0.0179957668963452
"10" -1.01783306218095 0.220696320589396 -0.226801338377714
"11" -0.926351881208462 -0.190348544933149 0.0469920414297982
"12" -0.929205704786407 -0.0340800855635215 0.0884590739502123
"13" -0.927651590352751 -0.184096955684245 0.0458338378860145
"14" -0.920531632825038 -0.364282875095592 -0.052955911211272
"15" -0.942923874860492 0.232847536940321 0.0314033018259267
"16" -0.914770778572257 0.194192027093946 0.122034570999685
"17" -0.880450799819967 0.076869665814055 0.227701648084308
"18" -0.968022439975337 -0.130660963631209 -0.0598472415768704
"19" -0.962308773710151 -0.244781082809558 -0.115807416789771
"20" -0.933443975579297 -0.0792137049967755 0.0664280838121679
"21" -0.906632853233566 0.0674494148691563 0.15850237042325
"22" -0.938117538378676 -0.320364030312033 -0.0835462289710249
"23" -0.919451607428172 0.179662434646384 0.112554740783656
"24" -0.95984967383112 -0.32907471769876 -0.199690368468854
"25" -1.00297410384877 0.237737634517034 -0.165560541010309
"26" -0.952675092240531 0.12975622020189 0.0286831769167091
"27" -0.956802872600272 0.170591483277868 0.0100095133640871
"28" -1.03763060688514 0.152610611335401 -0.288663636508917
"29" -0.975146761965643 0.227288636325381 -0.0631149139888884
"30" -0.942746132158417 0.102501785634487 0.0589990260387736
"31" -0.974038198707318 0.177214898166331 -0.0422209200686933
"32" -0.916094808739542 -0.237805714016075 0.0555825417842468
"33" -0.95107945844169 0.201158497741761 0.0186615605633719
"34" -0.941252784829775 -0.156548078173972 0.0155361854030457
"35" -0.95988781612623 0.173246878985334 0.000497576492536357
"36" -0.991794983323903 0.247561895267826 -0.131285356795149
"37" -0.948642427731639 -0.289926463694272 -0.099068263699158
"38" -0.917787219705174 -0.0955819665325621 0.107125877090086
"39" -0.984495394639608 0.249171835346766 -0.106332971935585
"40" -0.940691492740696 -0.0263650951009001 0.0573234002894325
"41" -0.95154585998575 0.0730021725622699 0.0354221435997745
"42" -0.961977705582656 0.168486771343267 -0.00450073530044901
"43" -0.952343963003301 0.217503052034246 0.00971524595589315
"44" -0.909078761093718 -0.148704837485368 0.116018790897193
"45" -0.922915808357251 -0.314310938290069 -0.0182682922262108
"46" -0.962574349407738 0.157076456565815 -0.00388349726322055
"47" -0.990409298607281 -0.23711818356891 -0.252194829617321
"48" -0.903736349312981 -0.0787592819292073 0.15075813313176
"49" -0.946913646455582 -0.266078267801145 -0.07127904399458
"50" -0.934152446864026 0.20782869061638 0.0648669322587872
"51" -0.918689323859195 -0.151338738641502 0.0867779826021969
"52" -1.00597290676692 0.232145577880994 -0.208490827789606
"53" -1.01051335914988 -0.196697974528496 -0.424074709179586
"54" -0.956258996432225 0.122328574999002 0.0193807468071748
"55" -0.998378612143797 -0.0835762717743467 -0.143772557839037
"56" -0.970060261400869 -0.268784079222669 -0.175832124117843
"57" -0.940509904959013 -0.202182114555447 -0.00501307965111704
"58" -1.00862786519465 0.225584765760518 -0.17737151562754
"59" -0.958118132809399 0.138763082014712 0.0120142481963802
"60" -0.958074631964784 0.143058454869614 0.0114954689327874
"61" -0.923323089756549 -0.0860526239581329 0.0938023432840939
"62" -0.936332038964921 0.00597210000131354 0.0742906065297325
"63" -0.885304648272041 0.00752545407201678 0.213182314463728
"64" -0.990185795456382 -0.280112996062294 -0.369537391828024
"65" -1.00785720352329 -0.21260080188978 -0.386309523783431
"66" -1.02172853528999 -0.144107545989629 -0.431530117281701
"67" -0.942139166389738 -0.308487887442152 -0.0891207779748894
"68" -0.976110376949109 0.244515359155313 -0.0751113779747808
"69" -1.00840377295649 0.232081749125918 -0.210169795841934
"70" -0.957402776647884 0.241718265042849 -0.015154711093149
"71" -0.953647991009066 -0.160028366637573 -0.0263496536104333
"72" -0.930901742277113 0.077212774714849 0.0926736029950899
"73" -0.927428161116969 0.0810237752230551 0.102097290335518
"74" -0.965341268134106 0.110833272310148 -0.00546886834979388
"75" -0.961398085317182 -0.294907151318929 -0.162673411155705
"76" -0.949596724253596 -0.262003355304438 -0.0785244337248518
