"V1" "V2" "V3"
"1" 0.0311838087142033 -0.0393878231107415 -0.00914951422807165
"2" 0.0335654468403109 0.0198299089396123 0.0491795390067604
"3" 0.0330316728144659 0.027912544818223 0.00307324983978713
"4" 0.0324493896148188 0.024487493952733 0.0429071793345859
"5" 0.0310016557618531 -0.00342280573235572 -0.0454937392632661
"6" 0.0321059427068458 0.0276844771391079 -0.0526266706338412
"7" 0.0325626651150724 0.0219355983190964 -0.0440536214062651
"8" 0.0294997263374567 -0.0535283135996195 -0.00413410412751455
"9" 0.0329659421651167 0.024357927353157 -0.0273968464071598
"10" 0.0324726152280108 0.0188804734697134 0.052650460911448
"11" 0.0330330154965732 0.022168043268006 0.0452689051461052
"12" 0.0319994530482327 0.00247524246753664 -0.0259073992273503
"13" 0.0296313618613022 -0.0560071813456248 -0.00470044376993979
"14" 0.0303751180426906 -0.035532592871265 -0.0186054233446503
"15" 0.0330529501373537 0.0178351121412124 0.0387809799181848
"16" 0.0299642899906751 -0.037852360647956 0.00570072009725214
"17" 0.0315152478681556 0.00514660160577721 0.0360515009966475
"18" 0.0323325870015692 0.0119108002531001 -0.035257398791498
"19" 0.0327792829555583 0.0178565636360999 -0.0311097608470942
"20" 0.0313990624726749 -0.00473119260492134 0.02027377843458
"21" 0.032035355401971 0.00301805828118009 -0.0345855055155416
"22" 0.032375590496156 0.027030652815312 -0.0441441809556019
"23" 0.0326118983570319 0.0282775650856886 -0.040942345285259
"24" 0.0320432432814003 0.0251700683965289 0.0463603651889316
"25" 0.0320831807748937 0.0288427398601696 -0.0411767182749162
"26" 0.0319770481116534 0.0090670305052521 -0.0408736420661612
"27" 0.030061584694537 -0.0579712395597872 0.00166181044583087
"28" 0.0297040079735755 -0.0458238048482112 -0.0071786141958081
"29" 0.0302820365531986 -0.0567458211130939 -0.00293998187904889
"30" 0.032746786273578 0.0148852243036964 -0.0180110134370121
"31" 0.0319218584380045 0.0258369794820541 -0.0444423529173549
"32" 0.0322207316671141 0.0253903251696303 -0.0481083178077076
"33" 0.0319352556622793 0.00341685637182239 0.0431302858065147
"34" 0.0325111259260609 0.0210315195968657 0.0266485882591743
"35" 0.0325626977191747 0.0299760277289681 -0.0510297152120478
"36" 0.0312038755162824 -0.0173653368693552 0.0250390094438078
"37" 0.0320435243286561 0.0254921862741242 -0.0544090288013336
"38" 0.0319099737786447 0.0198870327910356 -0.00756054101334142
"39" 0.0326546099978555 0.0269397078166423 -0.0418774300181611
"40" 0.0327965801071794 0.0139214520317182 0.0453945649342237
"41" 0.0318907871476488 0.0271270069767017 -0.0449646476377606
"42" 0.032081691354073 0.02659061627565 -0.029271022032176
"43" 0.0319365638339561 0.0223321661060235 0.0438954978010548
"44" 0.0325143610278672 0.0161490745991797 0.0303074012426825
"45" 0.0319735331153877 0.0246334347427053 -0.023277033664541
"46" 0.0322077769064364 0.0286495743990158 -0.0569895518009365
"47" 0.0316284097960269 0.0186967854444183 -0.0463235080165028
"48" 0.0322270186020417 0.0326526043889271 -0.0498131787664186
"49" 0.0290660194306207 -0.0603355589122269 0.00147228152832153
"50" 0.0325055179688512 0.0257117811040743 -0.0517710396324148
"51" 0.0296033787847168 -0.0496124537925589 0.00363056580696388
"52" 0.0330270921583352 0.0246929769914658 0.0418263583759663
"53" 0.0324945347296423 0.0230208726577643 -0.0377765703764005
"54" 0.0330856208657848 0.021683404569228 0.0504178818882834
"55" 0.0333052542391717 0.0274451387579739 0.0553296670907777
"56" 0.0331442541037018 0.0286716768156375 -0.0456363183581377
"57" 0.0317601028407603 0.0253116716958505 -0.0457433486178567
"58" 0.0291984649967562 -0.0571579600431655 -0.00249920460002953
"59" 0.0321047085588637 0.0226650931683585 0.0431497850488736
"60" 0.0328231917646749 0.0271044871243912 -0.0364246642132841
"61" 0.0330432406063524 0.0194972196160574 -0.0352945588024388
"62" 0.0319689181285409 0.0174686637079677 -0.0391256208738249
"63" 0.032510817198689 0.00791850044715639 -0.0409410480064508
"64" 0.0321328306883578 0.00582791373664269 0.0260504963134601
"65" 0.0332185514822464 0.0143197121009995 0.0108840722278205
"66" 0.0308534172895036 -0.0568371433347701 -0.00369645301620905
"67" 0.0323167819806847 0.0215654462849327 -0.0419431100436735
"68" 0.0323336673051844 0.0188887825883028 -0.0387895702311787
"69" 0.0316773200296663 0.00991710664693728 -0.0382869867077086
"70" 0.0312793435860603 0.007061680005338 0.042733023814843
"71" 0.0327267419261058 0.0229803365189547 -0.0431744543498747
"72" 0.0321712631308112 0.0114379976050037 -0.0414270526163431
"73" 0.029438668386628 -0.0699875831343897 -0.00128860813227583
